timestamp,message
1682984009000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 35.203.211.87 27777 56649 6 1 40 1682984009 1682984039 ACCEPT OK
1682984009000,2 186711982655 eni-01ad986c0519075d4 35.203.211.252 10.0.0.215 51096 681 6 1 44 1682984009 1682984039 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 89.248.163.7 10.0.0.215 59708 35689 6 2 80 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 162.142.125.180 10.0.0.215 59169 9083 6 1 44 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 35.203.211.171 12021 54131 6 1 40 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 35.203.211.171 10.0.0.215 54131 12021 6 1 44 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 10.0.0.103 10.0.0.215 32768 13026 6 5 636 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 167.248.133.148 10.0.0.215 17110 8185 6 1 44 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 89.248.163.7 35689 59708 6 1 40 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.150.178 4446 50758 6 1 40 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.142.125.180 9083 59169 6 1 40 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 89.248.163.56 31240 42730 6 1 40 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 167.248.133.148 8185 17110 6 1 40 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 89.248.163.56 10.0.0.215 42730 31240 6 2 80 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 10.0.0.103 13026 32768 6 7 519 1682984045 1682984067 ACCEPT OK
1682984045000,2 186711982655 eni-01ad986c0519075d4 162.216.150.178 10.0.0.215 50758 4446 6 1 44 1682984045 1682984067 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 167.248.133.166 10.0.0.215 28444 16667 6 1 44 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 79.124.58.134 10.0.0.215 44075 23554 6 2 80 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 205.210.31.145 5908 51562 6 1 40 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.149.175 688 51866 6 1 40 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 118.193.56.153 4148 47395 6 1 40 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 162.216.149.175 10.0.0.215 51866 688 6 1 44 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 205.210.31.145 10.0.0.215 51562 5908 6 1 44 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 79.124.58.134 10.0.0.215 44075 23530 6 2 80 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 162.216.149.169 10.0.0.215 56906 139 17 1 78 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 79.124.58.134 23554 44075 6 1 40 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 162.142.125.179 10.0.0.215 40232 12487 6 1 44 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 167.248.133.166 16667 28444 6 1 40 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.142.125.179 12487 40232 6 1 40 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 79.124.58.134 23530 44075 6 1 40 1682984071 1682984098 ACCEPT OK
1682984071000,2 186711982655 eni-01ad986c0519075d4 118.193.56.153 10.0.0.215 47395 4148 6 1 60 1682984071 1682984098 ACCEPT OK
1682984109000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.150.144 9379 54378 6 1 40 1682984109 1682984123 ACCEPT OK
1682984109000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 35.203.211.190 0 0 1 1 106 1682984109 1682984123 ACCEPT OK
1682984109000,2 186711982655 eni-01ad986c0519075d4 162.216.150.144 10.0.0.215 54378 9379 6 1 44 1682984109 1682984123 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 43.129.35.207 10.0.0.215 42053 9047 6 1 52 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 79.124.59.134 10.0.0.215 54958 33516 6 2 80 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 79.124.59.134 33516 54958 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 194.26.29.152 10.0.0.215 53010 59095 6 2 80 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 109.206.243.200 10.0.0.215 36719 81 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 91.240.118.75 10.0.0.215 53089 3553 6 2 80 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 194.26.29.152 59095 53010 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 35.203.211.35 10.0.0.215 52560 46258 6 1 44 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 35.203.211.35 46258 52560 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 35.203.210.76 10.0.0.215 52978 9309 6 1 44 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.150.73 47754 50754 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 91.240.118.75 3553 53089 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 162.142.125.188 10.0.0.215 61999 8120 6 1 44 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.142.125.188 8120 61999 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 109.206.243.200 81 36719 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 35.203.210.76 9309 52978 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 43.129.35.207 9047 42053 6 1 40 1682984129 1682984159 ACCEPT OK
1682984129000,2 186711982655 eni-01ad986c0519075d4 162.216.150.73 10.0.0.215 50754 47754 6 1 44 1682984129 1682984159 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.150.172 0 0 1 1 153 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 52.83.222.199 10.0.0.215 0 0 1 1 40 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 52.83.222.199 0 0 1 1 40 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 35.203.210.148 15000 49232 6 1 40 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.149.118 8010 49513 6 1 40 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 35.203.210.232 33699 50380 6 1 40 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 35.203.210.148 10.0.0.215 49232 15000 6 1 44 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 89.248.163.56 10.0.0.215 42730 31112 6 2 80 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.149.230 9764 53515 6 1 40 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.150.118 29100 52829 6 1 40 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 62.233.50.217 10.0.0.215 53208 2250 6 2 80 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 35.203.210.232 10.0.0.215 50380 33699 6 1 44 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 162.216.149.230 10.0.0.215 53515 9764 6 1 44 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 162.216.149.118 10.0.0.215 49513 8010 6 1 44 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 35.203.211.190 10.0.0.215 55453 2137 17 1 78 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 162.216.150.118 10.0.0.215 52829 29100 6 1 44 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 62.233.50.217 2250 53208 6 1 40 1682984161 1682984189 ACCEPT OK
1682984161000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 89.248.163.56 31112 42730 6 1 40 1682984161 1682984189 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 89.248.163.4 26699 58398 6 1 40 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 114.34.168.105 23 29585 6 1 40 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 167.94.145.83 10.0.0.215 20315 5672 6 1 44 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 114.34.168.105 10.0.0.215 29585 23 6 1 44 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 89.248.163.4 10.0.0.215 58398 26699 6 2 80 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 94.102.61.5 10.0.0.215 44946 12190 6 1 44 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 94.102.61.5 12190 44946 6 1 40 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 167.94.145.83 5672 20315 6 1 40 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 89.248.165.54 23959 58293 6 1 40 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 89.248.165.54 10.0.0.215 58293 23959 6 2 80 1682984192 1682984216 ACCEPT OK
1682984192000,2 186711982655 eni-01ad986c0519075d4 162.216.150.172 10.0.0.215 54710 2900 17 1 125 1682984192 1682984216 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 205.210.31.158 5904 57033 6 1 40 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 35.203.210.8 10.0.0.215 50650 4643 6 1 44 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 162.216.150.106 10.0.0.215 55991 12086 6 1 44 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 162.216.149.140 10.0.0.215 50744 48082 6 1 44 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 89.248.163.74 24544 43926 6 1 40 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 205.210.31.158 10.0.0.215 57033 5904 6 1 44 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.1.73 10.0.0.215 32790 46374 6 6 688 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 162.216.149.146 10.0.0.215 55352 4909 6 1 44 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.149.146 4909 55352 6 1 40 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.149.140 48082 50744 6 1 40 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 35.203.210.8 4643 50650 6 1 40 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 10.0.1.73 46374 32790 6 7 518 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 89.248.163.74 10.0.0.215 43926 24544 6 2 80 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.150.106 12086 55991 6 1 40 1682984219 1682984240 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 162.216.149.70 10.0.0.215 55298 930 6 1 44 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 23.133.64.19 10.0.0.215 0 0 1 1 34 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 23.133.64.19 0 0 1 1 34 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 8.129.144.86 10.0.0.215 40372 6379 6 1 60 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.149.70 930 55298 6 1 40 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 8.129.144.86 6379 40372 6 1 40 1682984265 1682984274 ACCEPT OK